7804.46  1.898e+30  1.58167e+29  0  -2.10354  12
7904.52  1.898e+30  1.58167e+29  0  15.9298  12
8004.57  1.898e+30  1.58167e+29  0  15.441  12
8104.63  1.898e+30  1.58167e+29  0  3.26814  12
8204.69  1.898e+30  1.58167e+29  0  4.21086  12
8304.75  1.898e+30  1.58167e+29  0  -7.96198  12
8404.8  1.898e+30  1.58167e+29  0  -2.08967  12
8504.86  1.898e+30  1.58167e+29  0  9.93908  12
8604.92  1.898e+30  1.58167e+29  0  -3.13999  12
8704.98  1.898e+30  1.58167e+29  0  15.3573  12
8805.03  1.898e+30  1.58167e+29  0  4.03954  12
8905.09  1.898e+30  1.58167e+29  0  4.55565  12
9005.15  1.898e+30  1.58167e+29  0  -8.27449  12
9105.2  1.898e+30  1.58167e+29  0  9.91128  12
9205.26  1.898e+30  1.58167e+29  0  9.53055  12
9305.32  1.898e+30  1.58167e+29  0  -2.90505  12
9405.38  1.898e+30  1.58167e+29  0  -2.2923  12
9505.43  1.898e+30  1.58167e+29  0  4.46794  12
9605.49  1.898e+30  1.58167e+29  0  4.34076  12
9705.55  1.898e+30  1.58167e+29  0  3.68578  12
9805.6  1.898e+30  1.58167e+29  0  9.53574  12
9905.66  1.898e+30  1.58167e+29  0  9.23278  12
10005.7  1.898e+30  1.58167e+29  0  -2.2045  12
10105.8  1.898e+30  1.58167e+29  0  -1.82093  12
10205.8  1.898e+30  1.58167e+29  0  4.35838  12
10305.9  1.898e+30  1.58167e+29  0  3.73777  12
10406  1.898e+30  1.58167e+29  0  3.24259  12
10506  1.898e+30  1.58167e+29  0  21.7647  12
10606.1  1.898e+30  1.58167e+29  0  10.2835  12
10706.1  1.898e+30  1.58167e+29  0  -1.81566  12
10806.2  1.898e+30  1.58167e+29  0  -1.77345  12
10906.2  1.898e+30  1.58167e+29  0  3.75353  12
11006.3  1.898e+30  1.58167e+29  0  15.836  12
11106.4  1.898e+30  1.58167e+29  0  2.81354  12
11206.4  1.898e+30  1.58167e+29  0  3.7399  12
11306.5  1.898e+30  1.58167e+29  0  10.7176  12
11406.5  1.898e+30  1.58167e+29  0  -1.728  12
11506.6  1.898e+30  1.58167e+29  0  -2.22826  12
11606.6  1.898e+30  1.58167e+29  0  15.8333  12
11706.7  1.898e+30  1.58167e+29  0  15.3555  12
11806.8  1.898e+30  1.58167e+29  0  3.54135  12
11906.8  1.898e+30  1.58167e+29  0  4.30461  12
12006.9  1.898e+30  1.58167e+29  0  -7.96718  12
12106.9  1.898e+30  1.58167e+29  0  -2.2168  12
12207  1.898e+30  1.58167e+29  0  9.87186  12
12307  1.898e+30  1.58167e+29  0  -3.23241  12
12407.1  1.898e+30  1.58167e+29  0  15.6233  12
12507.1  1.898e+30  1.58167e+29  0  4.16685  12
12607.2  1.898e+30  1.58167e+29  0  4.56377  12
12707.3  1.898e+30  1.58167e+29  0  -8.39057  12
12807.3  1.898e+30  1.58167e+29  0  9.82075  12
12907.4  1.898e+30  1.58167e+29  0  9.45402  12
13007.4  1.898e+30  1.58167e+29  0  -2.65752  12
13107.5  1.898e+30  1.58167e+29  0  -2.20062  12
13207.5  1.898e+30  1.58167e+29  0  4.51284  12
13307.6  1.898e+30  1.58167e+29  0  4.22693  12
13407.7  1.898e+30  1.58167e+29  0  3.58999  12
13507.7  1.898e+30  1.58167e+29  0  9.45107  12
13607.8  1.898e+30  1.58167e+29  0  9.39667  12
13707.8  1.898e+30  1.58167e+29  0  -2.10723  12
13807.9  1.898e+30  1.58167e+29  0  -1.77946  12
13908  1.898e+30  1.58167e+29  0  4.26024  12
14008  1.898e+30  1.58167e+29  0  16.194  12
14108.1  1.898e+30  1.58167e+29  0  3.16012  12
14208.1  1.898e+30  1.58167e+29  0  9.26577  12
14308.2  1.898e+30  1.58167e+29  0  10.3805  12
14408.2  1.898e+30  1.58167e+29  0  -1.74388  12
14508.3  1.898e+30  1.58167e+29  0  -1.87491  12
14608.4  1.898e+30  1.58167e+29  0  3.62941  12
14708.4  1.898e+30  1.58167e+29  0  15.7598  12
14808.5  1.898e+30  1.58167e+29  0  2.78459  12
14908.5  1.898e+30  1.58167e+29  0  -8.66619  12
15008.6  1.898e+30  1.58167e+29  0  10.792  12
15108.6  1.898e+30  1.58167e+29  0  -1.78548  12
15208.7  1.898e+30  1.58167e+29  0  -2.34964  12
15308.8  1.898e+30  1.58167e+29  0  15.742  12
15408.8  1.898e+30  1.58167e+29  0  15.2893  12
15508.9  1.898e+30  1.58167e+29  0  3.75598  12
15608.9  1.898e+30  1.58167e+29  0  -8.1751  12
15709  1.898e+30  1.58167e+29  0  10.8456  12
15809  1.898e+30  1.58167e+29  0  -2.34272  12
15909.1  1.898e+30  1.58167e+29  0  9.80978  12
16009.1  1.898e+30  1.58167e+29  0  15.5409  12
16109.2  1.898e+30  1.58167e+29  0  15.919  12
16209.3  1.898e+30  1.58167e+29  0  4.28437  12
16309.3  1.898e+30  1.58167e+29  0  -8.02245  12
16409.4  1.898e+30  1.58167e+29  0  10.3356  12
16509.4  1.898e+30  1.58167e+29  0  9.74042  12
16609.5  1.898e+30  1.58167e+29  0  9.38117  12
16709.5  1.898e+30  1.58167e+29  0  -2.4388  12
16809.6  1.898e+30  1.58167e+29  0  -2.10633  12
16909.7  1.898e+30  1.58167e+29  0  4.52793  12
17009.7  1.898e+30  1.58167e+29  0  4.10204  12
17109.8  1.898e+30  1.58167e+29  0  3.50557  12
17209.8  1.898e+30  1.58167e+29  0  9.36287  12
17309.9  1.898e+30  1.58167e+29  0  9.66293  12
17410  1.898e+30  1.58167e+29  0  -2.01132  12
17510  1.898e+30  1.58167e+29  0  -1.75605  12
17610.1  1.898e+30  1.58167e+29  0  4.14586  12
17710.1  1.898e+30  1.58167e+29  0  16.0955  12
17810.2  1.898e+30  1.58167e+29  0  3.07189  12
17910.2  1.898e+30  1.58167e+29  0  9.45168  12
18010.3  1.898e+30  1.58167e+29  0  10.4659  12
18110.4  1.898e+30  1.58167e+29  0  -1.69006  12
18210.4  1.898e+30  1.58167e+29  0  -1.99359  12
18310.5  1.898e+30  1.58167e+29  0  16.0839  12
18410.5  1.898e+30  1.58167e+29  0  15.6791  12
18510.6  1.898e+30  1.58167e+29  0  2.84201  12
18610.6  1.898e+30  1.58167e+29  0  -8.54127  12
18710.7  1.898e+30  1.58167e+29  0  10.849  12
18810.8  1.898e+30  1.58167e+29  0  -1.86726  12
18910.8  1.898e+30  1.58167e+29  0  10.1022  12
19010.9  1.898e+30  1.58167e+29  0  15.6493  12
19110.9  1.898e+30  1.58167e+29  0  15.2687  12
19211  1.898e+30  1.58167e+29  0  3.91452  12
19311  1.898e+30  1.58167e+29  0  -8.10054  12
19411.1  1.898e+30  1.58167e+29  0  10.7787  12
19511.2  1.898e+30  1.58167e+29  0  -2.46063  12
19611.2  1.898e+30  1.58167e+29  0  9.74678  12
19711.3  1.898e+30  1.58167e+29  0  15.5043  12
19811.3  1.898e+30  1.58167e+29  0  16.1554  12
19911.4  1.898e+30  1.58167e+29  0  4.38796  12
20011.4  1.898e+30  1.58167e+29  0  -8.07028  12
20111.5  1.898e+30  1.58167e+29  0  10.2119  12
20211.6  1.898e+30  1.58167e+29  0  9.66568  12
20311.6  1.898e+30  1.58167e+29  0  9.32896  12
20411.7  1.898e+30  1.58167e+29  0  -2.28876  12
20511.7  1.898e+30  1.58167e+29  0  -2.01362  12
20611.8  1.898e+30  1.58167e+29  0  4.51113  12
20711.8  1.898e+30  1.58167e+29  0  -8.59331  12
20811.9  1.898e+30  1.58167e+29  0  3.42944  12
20912  1.898e+30  1.58167e+29  0  9.28027  12
21012  1.898e+30  1.58167e+29  0  9.92515  12
21112.1  1.898e+30  1.58167e+29  0  -1.91576  12
21212.1  1.898e+30  1.58167e+29  0  -1.76146  12
21312.2  1.898e+30  1.58167e+29  0  4.02209  12
21412.2  1.898e+30  1.58167e+29  0  3.44102  12
21512.3  1.898e+30  1.58167e+29  0  2.98046  12
21612.4  1.898e+30  1.58167e+29  0  9.72256  12
21712.4  1.898e+30  1.58167e+29  0  10.5486  12
21812.5  1.898e+30  1.58167e+29  0  -1.65988  12
21912.5  1.898e+30  1.58167e+29  0  -2.12459  12
22012.6  1.898e+30  1.58167e+29  0  15.9852  12
22112.6  1.898e+30  1.58167e+29  0  3.02669  12
22212.7  1.898e+30  1.58167e+29  0  3.02824  12
22312.8  1.898e+30  1.58167e+29  0  -8.43138  12
22412.8  1.898e+30  1.58167e+29  0  10.8836  12
22512.9  1.898e+30  1.58167e+29  0  -1.96793  12
22612.9  1.898e+30  1.58167e+29  0  9.99674  12
22713  1.898e+30  1.58167e+29  0  15.5522  12
22813  1.898e+30  1.58167e+29  0  15.3281  12
22913.1  1.898e+30  1.58167e+29  0  4.04166  12
23013.2  1.898e+30  1.58167e+29  0  -8.04301  12
23113.2  1.898e+30  1.58167e+29  0  10.6853  12
23213.3  1.898e+30  1.58167e+29  0  10.0002  12
23313.3  1.898e+30  1.58167e+29  0  9.67828  12
23413.4  1.898e+30  1.58167e+29  0  15.5413  12
23513.4  1.898e+30  1.58167e+29  0  16.3299  12
23613.5  1.898e+30  1.58167e+29  0  4.4723  12
23713.6  1.898e+30  1.58167e+29  0  -8.1441  12
23813.6  1.898e+30  1.58167e+29  0  22.66  12
23913.7  1.898e+30  1.58167e+29  0  9.59106  12
24013.7  1.898e+30  1.58167e+29  0  9.32562  12
24113.8  1.898e+30  1.58167e+29  0  -2.18701  12
24213.8  1.898e+30  1.58167e+29  0  -1.92859  12
24313.9  1.898e+30  1.58167e+29  0  4.46287  12
24414  1.898e+30  1.58167e+29  0  -8.71994  12
24514  1.898e+30  1.58167e+29  0  22.2066  12
24614.1  1.898e+30  1.58167e+29  0  9.22223  12
24714.1  1.898e+30  1.58167e+29  0  10.1147  12
24814.2  1.898e+30  1.58167e+29  0  -1.82419  12
24914.2  1.898e+30  1.58167e+29  0  -1.79858  12
25014.3  1.898e+30  1.58167e+29  0  3.89586  12
25114.4  1.898e+30  1.58167e+29  0  3.36015  12
25214.4  1.898e+30  1.58167e+29  0  2.89497  12
25314.5  1.898e+30  1.58167e+29  0  9.97429  12
25414.5  1.898e+30  1.58167e+29  0  10.6297  12
25514.6  1.898e+30  1.58167e+29  0  -1.65767  12
25614.6  1.898e+30  1.58167e+29  0  -2.26268  12
25714.7  1.898e+30  1.58167e+29  0  15.898  12
25814.8  1.898e+30  1.58167e+29  0  2.93924  12
25914.8  1.898e+30  1.58167e+29  0  3.32081  12
26014.9  1.898e+30  1.58167e+29  0  -8.32778  12
26114.9  1.898e+30  1.58167e+29  0  10.892  12
26215  1.898e+30  1.58167e+29  0  -2.08035  12
26315  1.898e+30  1.58167e+29  0  9.90003  12
26415.1  1.898e+30  1.58167e+29  0  15.4504  12
26515.2  1.898e+30  1.58167e+29  0  2.93167  12
26615.2  1.898e+30  1.58167e+29  0  4.15359  12
26715.3  1.898e+30  1.58167e+29  0  -8.00717  12
26815.3  1.898e+30  1.58167e+29  0  10.5714  12
26915.4  1.898e+30  1.58167e+29  0  9.90899  12
27015.4  1.898e+30  1.58167e+29  0  9.60272  12
27115.5  1.898e+30  1.58167e+29  0  -3.16682  12
27215.6  1.898e+30  1.58167e+29  0  3.90473  12
27315.6  1.898e+30  1.58167e+29  0  4.53207  12
27415.7  1.898e+30  1.58167e+29  0  -8.23994  12
27515.7  1.898e+30  1.58167e+29  0  22.5512  12
27615.8  1.898e+30  1.58167e+29  0  9.51175  12
27715.8  1.898e+30  1.58167e+29  0  9.40762  12
27815.9  1.898e+30  1.58167e+29  0  -2.10866  12
27916  1.898e+30  1.58167e+29  0  4.42528  12
28016  1.898e+30  1.58167e+29  0  4.38609  12
28116.1  1.898e+30  1.58167e+29  0  -8.83905  12
28216.1  1.898e+30  1.58167e+29  0  22.1331  12
28316.2  1.898e+30  1.58167e+29  0  9.22095  12
28416.2  1.898e+30  1.58167e+29  0  10.2461  12
28516.3  1.898e+30  1.58167e+29  0  -1.74318  12
28616.4  1.898e+30  1.58167e+29  0  -1.86605  12
28716.4  1.898e+30  1.58167e+29  0  3.7733  12
28816.5  1.898e+30  1.58167e+29  0  3.28177  12
28916.5  1.898e+30  1.58167e+29  0  2.83334  12
29016.6  1.898e+30  1.58167e+29  0  -8.69241  12
29116.7  1.898e+30  1.58167e+29  0  10.7067  12
29216.7  1.898e+30  1.58167e+29  0  -1.68567  12
29316.8  1.898e+30  1.58167e+29  0  -2.40206  12
29416.8  1.898e+30  1.58167e+29  0  15.8186  12
29516.9  1.898e+30  1.58167e+29  0  2.86094  12
29616.9  1.898e+30  1.58167e+29  0  3.60161  12
29717  1.898e+30  1.58167e+29  0  -8.2292  12
29817  1.898e+30  1.58167e+29  0  10.8717  12
29917.1  1.898e+30  1.58167e+29  0  -2.19686  12
30017.2  1.898e+30  1.58167e+29  0  9.80959  12
