847.955  1.898e+30  1.58167e+29  12
852.857  1.898e+30  1.58167e+29  12
857.758  1.898e+30  1.58167e+29  12
862.66  1.898e+30  1.58167e+29  12
867.561  1.898e+30  1.58167e+29  12
872.463  1.898e+30  1.58167e+29  12
877.364  1.898e+30  1.58167e+29  12
882.266  1.898e+30  1.58167e+29  12
887.167  1.898e+30  1.58167e+29  12
892.068  1.898e+30  1.58167e+29  12
896.97  1.898e+30  1.58167e+29  12
901.872  1.898e+30  1.58167e+29  12
906.773  1.898e+30  1.58167e+29  12
911.674  1.898e+30  1.58167e+29  12
916.576  1.898e+30  1.58167e+29  12
921.478  1.898e+30  1.58167e+29  12
926.379  1.898e+30  1.58167e+29  12
931.28  1.898e+30  1.58167e+29  12
936.182  1.898e+30  1.58167e+29  12
941.083  1.898e+30  1.58167e+29  12
945.985  1.898e+30  1.58167e+29  12
950.886  1.898e+30  1.58167e+29  12
955.788  1.898e+30  1.58167e+29  12
960.689  1.898e+30  1.58167e+29  12
965.591  1.898e+30  1.58167e+29  12
970.492  1.898e+30  1.58167e+29  12
975.393  1.898e+30  1.58167e+29  12
980.295  1.898e+30  1.58167e+29  12
985.197  1.898e+30  1.58167e+29  12
990.098  1.898e+30  1.58167e+29  12
994.999  1.898e+30  1.58167e+29  12
999.901  1.898e+30  1.58167e+29  12
1004.8  1.898e+30  1.58167e+29  12
1009.7  1.898e+30  1.58167e+29  12
1014.61  1.898e+30  1.58167e+29  12
1019.51  1.898e+30  1.58167e+29  12
1024.41  1.898e+30  1.58167e+29  12
1029.31  1.898e+30  1.58167e+29  12
1034.21  1.898e+30  1.58167e+29  12
1039.11  1.898e+30  1.58167e+29  12
1044.01  1.898e+30  1.58167e+29  12
1048.92  1.898e+30  1.58167e+29  12
1053.82  1.898e+30  1.58167e+29  12
1058.72  1.898e+30  1.58167e+29  12
1063.62  1.898e+30  1.58167e+29  12
1068.52  1.898e+30  1.58167e+29  12
1073.42  1.898e+30  1.58167e+29  12
1078.32  1.898e+30  1.58167e+29  12
1083.23  1.898e+30  1.58167e+29  12
1088.13  1.898e+30  1.58167e+29  12
1093.03  1.898e+30  1.58167e+29  12
1097.93  1.898e+30  1.58167e+29  12
1102.83  1.898e+30  1.58167e+29  12
1107.73  1.898e+30  1.58167e+29  12
1112.64  1.898e+30  1.58167e+29  12
1117.54  1.898e+30  1.58167e+29  12
1122.44  1.898e+30  1.58167e+29  12
1127.34  1.898e+30  1.58167e+29  12
1132.24  1.898e+30  1.58167e+29  12
1137.14  1.898e+30  1.58167e+29  12
1142.04  1.898e+30  1.58167e+29  12
1146.95  1.898e+30  1.58167e+29  12
1151.85  1.898e+30  1.58167e+29  12
1156.75  1.898e+30  1.58167e+29  12
1161.65  1.898e+30  1.58167e+29  12
1166.55  1.898e+30  1.58167e+29  12
1171.45  1.898e+30  1.58167e+29  12
1176.35  1.898e+30  1.58167e+29  12
1181.26  1.898e+30  1.58167e+29  12
1186.16  1.898e+30  1.58167e+29  12
1191.06  1.898e+30  1.58167e+29  12
1195.96  1.898e+30  1.58167e+29  12
1200.86  1.898e+30  1.58167e+29  12
1205.76  1.898e+30  1.58167e+29  12
1210.66  1.898e+30  1.58167e+29  12
1215.57  1.898e+30  1.58167e+29  12
1220.47  1.898e+30  1.58167e+29  12
1225.37  1.898e+30  1.58167e+29  12
1230.27  1.898e+30  1.58167e+29  12
1235.17  1.898e+30  1.58167e+29  12
1240.07  1.898e+30  1.58167e+29  12
1244.97  1.898e+30  1.58167e+29  12
1249.88  1.898e+30  1.58167e+29  12
1254.78  1.898e+30  1.58167e+29  12
1259.68  1.898e+30  1.58167e+29  12
1264.58  1.898e+30  1.58167e+29  12
1269.48  1.898e+30  1.58167e+29  12
1274.38  1.898e+30  1.58167e+29  12
1279.29  1.898e+30  1.58167e+29  12
1284.19  1.898e+30  1.58167e+29  12
1289.09  1.898e+30  1.58167e+29  12
1293.99  1.898e+30  1.58167e+29  12
1298.89  1.898e+30  1.58167e+29  12
1303.79  1.898e+30  1.58167e+29  12
1308.69  1.898e+30  1.58167e+29  12
1313.6  1.898e+30  1.58167e+29  12
1318.5  1.898e+30  1.58167e+29  12
1323.4  1.898e+30  1.58167e+29  12
1328.3  1.898e+30  1.58167e+29  12
1333.2  1.898e+30  1.58167e+29  12
1338.1  1.898e+30  1.58167e+29  12
1343  1.898e+30  1.58167e+29  12
1347.91  1.898e+30  1.58167e+29  12
1352.81  1.898e+30  1.58167e+29  12
1357.71  1.898e+30  1.58167e+29  12
1362.61  1.898e+30  1.58167e+29  12
1367.51  1.898e+30  1.58167e+29  12
1372.41  1.898e+30  1.58167e+29  12
1377.31  1.898e+30  1.58167e+29  12
1382.22  1.898e+30  1.58167e+29  12
1387.12  1.898e+30  1.58167e+29  12
1392.02  1.898e+30  1.58167e+29  12
1396.92  1.898e+30  1.58167e+29  12
1401.82  1.898e+30  1.58167e+29  12
1406.72  1.898e+30  1.58167e+29  12
1411.62  1.898e+30  1.58167e+29  12
1416.53  1.898e+30  1.58167e+29  12
1421.43  1.898e+30  1.58167e+29  12
1426.33  1.898e+30  1.58167e+29  12
1431.23  1.898e+30  1.58167e+29  12
1436.13  1.898e+30  1.58167e+29  12
1441.03  1.898e+30  1.58167e+29  12
1445.94  1.898e+30  1.58167e+29  12
1450.84  1.898e+30  1.58167e+29  12
1455.74  1.898e+30  1.58167e+29  12
1460.64  1.898e+30  1.58167e+29  12
1465.54  1.898e+30  1.58167e+29  12
1470.44  1.898e+30  1.58167e+29  12
